Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5062","Manure applied to Soils","1988","1988","3050","FAO TIER 1","kilotonnes","48.0696","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5062","Manure applied to Soils","1989","1989","3050","FAO TIER 1","kilotonnes","48.7206","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5062","Manure applied to Soils","1990","1990","3050","FAO TIER 1","kilotonnes","49.6482","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5062","Manure applied to Soils","1991","1991","3050","FAO TIER 1","kilotonnes","50.4565","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5062","Manure applied to Soils","1992","1992","3050","FAO TIER 1","kilotonnes","51.0814","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5062","Manure applied to Soils","1993","1993","3050","FAO TIER 1","kilotonnes","51.5007","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5062","Manure applied to Soils","1994","1994","3050","FAO TIER 1","kilotonnes","52.2196","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5062","Manure applied to Soils","1995","1995","3050","FAO TIER 1","kilotonnes","52.8646","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5062","Manure applied to Soils","1996","1996","3050","FAO TIER 1","kilotonnes","53.4553","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5062","Manure applied to Soils","1997","1997","3050","FAO TIER 1","kilotonnes","53.9216","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5062","Manure applied to Soils","1998","1998","3050","FAO TIER 1","kilotonnes","53.2676","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5062","Manure applied to Soils","1999","1999","3050","FAO TIER 1","kilotonnes","52.8065","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5062","Manure applied to Soils","2000","2000","3050","FAO TIER 1","kilotonnes","53.3452","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5062","Manure applied to Soils","2001","2001","3050","FAO TIER 1","kilotonnes","53.6665","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5062","Manure applied to Soils","2002","2002","3050","FAO TIER 1","kilotonnes","54.0647","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5062","Manure applied to Soils","2003","2003","3050","FAO TIER 1","kilotonnes","53.702","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5062","Manure applied to Soils","2004","2004","3050","FAO TIER 1","kilotonnes","53.3945","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5062","Manure applied to Soils","2005","2005","3050","FAO TIER 1","kilotonnes","53.5504","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5062","Manure applied to Soils","2006","2006","3050","FAO TIER 1","kilotonnes","54.2186","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5062","Manure applied to Soils","2007","2007","3050","FAO TIER 1","kilotonnes","54.8395","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5062","Manure applied to Soils","2008","2008","3050","FAO TIER 1","kilotonnes","55.7602","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5062","Manure applied to Soils","2009","2009","3050","FAO TIER 1","kilotonnes","53.4931","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5062","Manure applied to Soils","2010","2010","3050","FAO TIER 1","kilotonnes","53.4725","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5062","Manure applied to Soils","2011","2011","3050","FAO TIER 1","kilotonnes","53.5518","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5062","Manure applied to Soils","2012","2012","3050","FAO TIER 1","kilotonnes","53.587","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5062","Manure applied to Soils","2013","2013","3050","FAO TIER 1","kilotonnes","52.9505","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5062","Manure applied to Soils","2014","2014","3050","FAO TIER 1","kilotonnes","53.3378","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5062","Manure applied to Soils","2015","2015","3050","FAO TIER 1","kilotonnes","53.4658","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5062","Manure applied to Soils","2016","2016","3050","FAO TIER 1","kilotonnes","54.3086","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5062","Manure applied to Soils","2017","2017","3050","FAO TIER 1","kilotonnes","54.8412","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5062","Manure applied to Soils","2018","2018","3050","FAO TIER 1","kilotonnes","54.9494","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5062","Manure applied to Soils","2019","2019","3050","FAO TIER 1","kilotonnes","54.9469","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5063","Manure left on Pasture","1961","1961","3050","FAO TIER 1","kilotonnes","124.3393","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5063","Manure left on Pasture","1962","1962","3050","FAO TIER 1","kilotonnes","127.9332","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5063","Manure left on Pasture","1963","1963","3050","FAO TIER 1","kilotonnes","133.6058","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5063","Manure left on Pasture","1964","1964","3050","FAO TIER 1","kilotonnes","138.3033","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5063","Manure left on Pasture","1965","1965","3050","FAO TIER 1","kilotonnes","141.2756","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5063","Manure left on Pasture","1966","1966","3050","FAO TIER 1","kilotonnes","142.0375","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5063","Manure left on Pasture","1967","1967","3050","FAO TIER 1","kilotonnes","142.6359","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5063","Manure left on Pasture","1968","1968","3050","FAO TIER 1","kilotonnes","144.0001","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5063","Manure left on Pasture","1969","1969","3050","FAO TIER 1","kilotonnes","145.458","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5063","Manure left on Pasture","1970","1970","3050","FAO TIER 1","kilotonnes","149.0877","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5063","Manure left on Pasture","1971","1971","3050","FAO TIER 1","kilotonnes","152.4615","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5063","Manure left on Pasture","1972","1972","3050","FAO TIER 1","kilotonnes","156.8835","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5063","Manure left on Pasture","1973","1973","3050","FAO TIER 1","kilotonnes","162.0828","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5063","Manure left on Pasture","1974","1974","3050","FAO TIER 1","kilotonnes","170.6213","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5063","Manure left on Pasture","1975","1975","3050","FAO TIER 1","kilotonnes","176.2487","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5063","Manure left on Pasture","1976","1976","3050","FAO TIER 1","kilotonnes","170.6738","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5063","Manure left on Pasture","1977","1977","3050","FAO TIER 1","kilotonnes","163.6301","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5063","Manure left on Pasture","1978","1978","3050","FAO TIER 1","kilotonnes","155.1083","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5063","Manure left on Pasture","1979","1979","3050","FAO TIER 1","kilotonnes","147.672","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5063","Manure left on Pasture","1980","1980","3050","FAO TIER 1","kilotonnes","148.219","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5063","Manure left on Pasture","1981","1981","3050","FAO TIER 1","kilotonnes","152.4304","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5063","Manure left on Pasture","1982","1982","3050","FAO TIER 1","kilotonnes","153.8388","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5063","Manure left on Pasture","1983","1983","3050","FAO TIER 1","kilotonnes","153.0889","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5063","Manure left on Pasture","1984","1984","3050","FAO TIER 1","kilotonnes","151.0469","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5063","Manure left on Pasture","1985","1985","3050","FAO TIER 1","kilotonnes","145.644","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5063","Manure left on Pasture","1986","1986","3050","FAO TIER 1","kilotonnes","140.063","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5063","Manure left on Pasture","1987","1987","3050","FAO TIER 1","kilotonnes","136.0208","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5063","Manure left on Pasture","1988","1988","3050","FAO TIER 1","kilotonnes","132.8204","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5063","Manure left on Pasture","1989","1989","3050","FAO TIER 1","kilotonnes","129.0658","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5063","Manure left on Pasture","1990","1990","3050","FAO TIER 1","kilotonnes","127.9578","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5063","Manure left on Pasture","1991","1991","3050","FAO TIER 1","kilotonnes","128.9079","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5063","Manure left on Pasture","1992","1992","3050","FAO TIER 1","kilotonnes","130.6264","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5063","Manure left on Pasture","1993","1993","3050","FAO TIER 1","kilotonnes","132.8668","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5063","Manure left on Pasture","1994","1994","3050","FAO TIER 1","kilotonnes","135.3459","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5063","Manure left on Pasture","1995","1995","3050","FAO TIER 1","kilotonnes","137.7395","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5063","Manure left on Pasture","1996","1996","3050","FAO TIER 1","kilotonnes","138.8349","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5063","Manure left on Pasture","1997","1997","3050","FAO TIER 1","kilotonnes","136.2895","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5063","Manure left on Pasture","1998","1998","3050","FAO TIER 1","kilotonnes","133.7615","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5063","Manure left on Pasture","1999","1999","3050","FAO TIER 1","kilotonnes","132.8622","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5063","Manure left on Pasture","2000","2000","3050","FAO TIER 1","kilotonnes","131.6156","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5063","Manure left on Pasture","2001","2001","3050","FAO TIER 1","kilotonnes","130.7085","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5063","Manure left on Pasture","2002","2002","3050","FAO TIER 1","kilotonnes","130.2877","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5063","Manure left on Pasture","2003","2003","3050","FAO TIER 1","kilotonnes","130.2914","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5063","Manure left on Pasture","2004","2004","3050","FAO TIER 1","kilotonnes","129.5185","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5063","Manure left on Pasture","2005","2005","3050","FAO TIER 1","kilotonnes","130.7064","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5063","Manure left on Pasture","2006","2006","3050","FAO TIER 1","kilotonnes","133.206","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5063","Manure left on Pasture","2007","2007","3050","FAO TIER 1","kilotonnes","132.9999","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5063","Manure left on Pasture","2008","2008","3050","FAO TIER 1","kilotonnes","132.1323","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5063","Manure left on Pasture","2009","2009","3050","FAO TIER 1","kilotonnes","130.6338","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5063","Manure left on Pasture","2010","2010","3050","FAO TIER 1","kilotonnes","129.9852","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5063","Manure left on Pasture","2011","2011","3050","FAO TIER 1","kilotonnes","128.381","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5063","Manure left on Pasture","2012","2012","3050","FAO TIER 1","kilotonnes","126.0182","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5063","Manure left on Pasture","2013","2013","3050","FAO TIER 1","kilotonnes","124.557","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5063","Manure left on Pasture","2014","2014","3050","FAO TIER 1","kilotonnes","122.373","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5063","Manure left on Pasture","2015","2015","3050","FAO TIER 1","kilotonnes","123.183","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5063","Manure left on Pasture","2016","2016","3050","FAO TIER 1","kilotonnes","127.1546","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5063","Manure left on Pasture","2017","2017","3050","FAO TIER 1","kilotonnes","129.4985","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5063","Manure left on Pasture","2018","2018","3050","FAO TIER 1","kilotonnes","130.4162","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5063","Manure left on Pasture","2019","2019","3050","FAO TIER 1","kilotonnes","131.2334","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5064","Crop Residues","1961","1961","3050","FAO TIER 1","kilotonnes","39.7491","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5064","Crop Residues","1962","1962","3050","FAO TIER 1","kilotonnes","38.9635","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5064","Crop Residues","1963","1963","3050","FAO TIER 1","kilotonnes","41.2039","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5064","Crop Residues","1964","1964","3050","FAO TIER 1","kilotonnes","39.4192","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5064","Crop Residues","1965","1965","3050","FAO TIER 1","kilotonnes","43.7685","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5064","Crop Residues","1966","1966","3050","FAO TIER 1","kilotonnes","44.4982","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5064","Crop Residues","1967","1967","3050","FAO TIER 1","kilotonnes","49.2","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5064","Crop Residues","1968","1968","3050","FAO TIER 1","kilotonnes","49.1782","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5064","Crop Residues","1969","1969","3050","FAO TIER 1","kilotonnes","49.1434","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5064","Crop Residues","1970","1970","3050","FAO TIER 1","kilotonnes","46.3366","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5064","Crop Residues","1971","1971","3050","FAO TIER 1","kilotonnes","54.9","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5064","Crop Residues","1972","1972","3050","FAO TIER 1","kilotonnes","53.2991","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5064","Crop Residues","1973","1973","3050","FAO TIER 1","kilotonnes","57.836","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5064","Crop Residues","1974","1974","3050","FAO TIER 1","kilotonnes","51.483","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5064","Crop Residues","1975","1975","3050","FAO TIER 1","kilotonnes","60.8384","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5064","Crop Residues","1976","1976","3050","FAO TIER 1","kilotonnes","60.6016","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5064","Crop Residues","1977","1977","3050","FAO TIER 1","kilotonnes","64.4551","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5064","Crop Residues","1978","1978","3050","FAO TIER 1","kilotonnes","66.0518","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5064","Crop Residues","1979","1979","3050","FAO TIER 1","kilotonnes","72.804","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5064","Crop Residues","1980","1980","3050","FAO TIER 1","kilotonnes","66.555","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5064","Crop Residues","1981","1981","3050","FAO TIER 1","kilotonnes","77.8156","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5064","Crop Residues","1982","1982","3050","FAO TIER 1","kilotonnes","79.1537","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5064","Crop Residues","1983","1983","3050","FAO TIER 1","kilotonnes","55.4263","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5064","Crop Residues","1984","1984","3050","FAO TIER 1","kilotonnes","74.0459","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5064","Crop Residues","1985","1985","3050","FAO TIER 1","kilotonnes","79.0808","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5064","Crop Residues","1986","1986","3050","FAO TIER 1","kilotonnes","72.0836","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5064","Crop Residues","1987","1987","3050","FAO TIER 1","kilotonnes","66.176","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5064","Crop Residues","1988","1988","3050","FAO TIER 1","kilotonnes","52.4184","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5064","Crop Residues","1989","1989","3050","FAO TIER 1","kilotonnes","66.9079","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5064","Crop Residues","1990","1990","3050","FAO TIER 1","kilotonnes","72.4269","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5064","Crop Residues","1991","1991","3050","FAO TIER 1","kilotonnes","66.3174","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5064","Crop Residues","1992","1992","3050","FAO TIER 1","kilotonnes","79.1125","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5064","Crop Residues","1993","1993","3050","FAO TIER 1","kilotonnes","63.2511","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5064","Crop Residues","1994","1994","3050","FAO TIER 1","kilotonnes","80.644","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5064","Crop Residues","1995","1995","3050","FAO TIER 1","kilotonnes","67.1704","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5064","Crop Residues","1996","1996","3050","FAO TIER 1","kilotonnes","77.3867","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5064","Crop Residues","1997","1997","3050","FAO TIER 1","kilotonnes","79.6714","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5064","Crop Residues","1998","1998","3050","FAO TIER 1","kilotonnes","81.8371","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5064","Crop Residues","1999","1999","3050","FAO TIER 1","kilotonnes","78.7559","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5064","Crop Residues","2000","2000","3050","FAO TIER 1","kilotonnes","80.0811","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5064","Crop Residues","2001","2001","3050","FAO TIER 1","kilotonnes","77.1408","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5064","Crop Residues","2002","2002","3050","FAO TIER 1","kilotonnes","71.6082","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5064","Crop Residues","2003","2003","3050","FAO TIER 1","kilotonnes","79.5643","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5064","Crop Residues","2004","2004","3050","FAO TIER 1","kilotonnes","88.0175","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5064","Crop Residues","2005","2005","3050","FAO TIER 1","kilotonnes","84.055","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5064","Crop Residues","2006","2006","3050","FAO TIER 1","kilotonnes","79.8082","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5064","Crop Residues","2007","2007","3050","FAO TIER 1","kilotonnes","88.8581","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5064","Crop Residues","2008","2008","3050","FAO TIER 1","kilotonnes","90.2878","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5064","Crop Residues","2009","2009","3050","FAO TIER 1","kilotonnes","93.643","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5064","Crop Residues","2010","2010","3050","FAO TIER 1","kilotonnes","90.9515","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5064","Crop Residues","2011","2011","3050","FAO TIER 1","kilotonnes","86.6026","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5064","Crop Residues","2012","2012","3050","FAO TIER 1","kilotonnes","83.5177","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5064","Crop Residues","2013","2013","3050","FAO TIER 1","kilotonnes","95.7516","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5064","Crop Residues","2014","2014","3050","FAO TIER 1","kilotonnes","99.8182","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5064","Crop Residues","2015","2015","3050","FAO TIER 1","kilotonnes","98.3178","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5064","Crop Residues","2016","2016","3050","FAO TIER 1","kilotonnes","110.9084","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5064","Crop Residues","2017","2017","3050","FAO TIER 1","kilotonnes","101.0888","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5064","Crop Residues","2018","2018","3050","FAO TIER 1","kilotonnes","101.3083","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5064","Crop Residues","2019","2019","3050","FAO TIER 1","kilotonnes","93.4721","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","5066","Burning - Crop residues","1961","1961","3050","FAO TIER 1","kilotonnes","86.7807","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5066","Burning - Crop residues","1961","1961","3050","FAO TIER 1","kilotonnes","2.2499","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","5066","Burning - Crop residues","1962","1962","3050","FAO TIER 1","kilotonnes","81.3856","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5066","Burning - Crop residues","1962","1962","3050","FAO TIER 1","kilotonnes","2.11","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","5066","Burning - Crop residues","1963","1963","3050","FAO TIER 1","kilotonnes","86.0761","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5066","Burning - Crop residues","1963","1963","3050","FAO TIER 1","kilotonnes","2.2316","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","5066","Burning - Crop residues","1964","1964","3050","FAO TIER 1","kilotonnes","83.8071","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5066","Burning - Crop residues","1964","1964","3050","FAO TIER 1","kilotonnes","2.1728","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","5066","Burning - Crop residues","1965","1965","3050","FAO TIER 1","kilotonnes","83.6993","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5066","Burning - Crop residues","1965","1965","3050","FAO TIER 1","kilotonnes","2.17","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","5066","Burning - Crop residues","1966","1966","3050","FAO TIER 1","kilotonnes","85.5922","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5066","Burning - Crop residues","1966","1966","3050","FAO TIER 1","kilotonnes","2.2191","Fc","Calculated data",""
